tweet,label
I 'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I 'm feeling :weary_face:,0
No one up ? Okay cool ,1
@USER yeah stressed isnt the word could easily punch someone in the face right now :smirking_face: :oncoming_fist: :oncoming_fist:,0
Ca n't fck with you hoe an I 'm sorry :open_hands:  :face_with_tears_of_joy:,1
yet another rainy goshen concert night :umbrella_with_rain_drops: :violin: #surprised ,1
I 'm absolutely positive that Coaches love it when parents tell them how to coach and run their program .   #sticktoparenting,1
@USER @USER indeed two people from the opposite political divide not slinging insults . What is twitter coming to ,0
Ahhh Finals week ... I 'll throw a kegger at my house for all the survivors :skull: :skull: :skull: #Motivating  #RIP,1
"wow , look at you hotshot .  #isthatajoke",1
Free chocolates and free delivery with all flower orders from Bunches . HTTPURL,0
This gone be some fire ! :fire: Jan 24th #getlifted HTTPURL,0
Everone is supporting Fawad alam :D | No fawad no cricket :D : v | #Supportfawad  | #Usman HTTPURL,1
". Thanks to Kanye , McCartney will finally get that big break he 's been waiting for . No more dumpster diving for him .  #caring",1
"#Kaley Cuoco-Sweeting #apologises #for #saying she 's  # a #feminist : Kaley Cuoco-Sweeting , pictured with her ... HTTPURL",0
@USER It 's not work if you enjoy it #eh ,1
So kind of occ health to book my tb skin test on my day off uni . I am thrilled ,1
"O_o ummm ... so , like ? ?  | | RT "" @USER : From our family to yours , have a safe and #HappyThanksgiving HTTPURL """,0
"August has the most birthdays , February has the least and most of the serial killers are born in November ! | | - so dont mess up with me | #nov26",0
Hey there ! Nice to see you Minnesota / ND Winter Weather ,1
new shoes . kinda in love with an inanimate object . HTTPURL,0
@USER I 'll check it out . :-),0
"4 . "" Yes "" was the reply . These are public dollars being used . What 's with this lack of transparency around Union Pearson Express ? #TOpoli",0
My future ? I still enjoy it ( playing football ) too much and I play with passion - Totti ... oh no the team is doomed ... #asroma ,1
So far today I burned my tongue on my coffee . Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday ,1
Long time no see #long #along #time #times #no  #see #me #you # i #your #say #hi #hello #want #wanna #to #meet @USER ... HTTPURL,0
@USER I think I 'm gonna check your music out later . Thanks :smiling_face:,0
HTTPURL #SchoolSystem Update #Textbook Lies to support #Evolution theory . #Tco ... HTTPURL,0
@USER Is Jameis Winston getting paid for this photo or is # 5 coincidence ? ,1
It 's a Christmas miracle ! | |  HTTPURL,1
@USER but it was n't as bad as that picture seemed to indicate . You 're still a very horrible person . ,1
@USER @USER Chortle . Would he have liked Palmer ?,0
I love watching liverpool truly inspiring ,1
And then today was :pile_of_poo: . What a surprise !  #2of6 #6daystretch,1
Exam na jud . Merry christmas . | |  | #KillUsSlowly,1
@USER @USER The kindness of strangers !,0
@USER : . @USER @USER EVERYTHING IS AWESOME ! ! ! :)  HTTPURL,1
"@USER WOW , so now things are going to change ? Never heard that before from the opposition . Please vote , it works so well ",1
@USER @USER Can we bring back Youkilis ? Remember when 30 year old Youk charged mound & 19 year old Porcello dropped him ? #RedSox,0
I have plans . I feel sick . What a surprising turn of events . ,1
"@USER A British world champion in one of the most demanding & popular sports on earth . Yeah , of course I 'm being sarcastic . ",1
"By @USER "" :fire: :fire: :fire: @USER Gears up to release its next issue :SOON_arrow: ' Wifey Series ' with #covermodels ... HTTPURL",0
"@USER #eskom yup , service delivery is impeccable  . diesel supply or cash flow problems ? Ineptitude",1
"So far today : 1 ruined mug , I 've cried twice , I 've gotten 0 things on my To-Do List done and I 'm 100 % furious . #GoodStartToTheDay ",1
#NYPD :worried_face: :confused_face: :crying_face: :sleepy_face: :disappointed_face: not cute #NYPDMutiny I am sure the citizens feel real safe  you showed us who you are .,1
Tell me the #Quintessential #Aussie now is n't a Govt paid job & then have the hyde to buy overseas online and pay no GST . mmm #SadButTrue,0
@USER ooh I can probably watch a replay or the #orion launch at some point ? Oh wonderful . That 's sooo exciting  hanks,1
Had a nice 3 hour nap . Picking up my Chinese take-out and set to watch #GuardiansOfTheGalaxy @USER I added water chestnuts to my dinner,0
#Repost hernanpuentes with repostapp :right_arrow: :SOON_arrow: :camera: #ComingSoon #LoveIt #LoveU ・ ・ ・ ⁰ PERFECTION ...  Filter ... HTTPURL,0
#Uniform  #unity #LMFAIR14,0
@USER My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups ! ! ,1
Ready to conquer the day :winking_face_with_tongue:  @USER #leavemealonemom #my2fave :red_heart: #bahhumbug HTTPURL,1
"@USER @USER so basically the only storyline for Caroline Forbes in this season is called "" Stefan "" , great ! ",1
Such a long day :/ #wrecked,0
"This is very likely to end well . More vaccines is exactly what we need - . -  | | "" Health and Human Services ... HTTPURL",1
@USER amazeballs . #superman ,1
Experts Doubt North Korea Hacked Sony « CBS Dallas / Fort Worth HTTPURL #hacker #hacked ,1
@USER is that  ?,0
Two people got me socks . Clutch af . ,1
If someone could come give me a massage that would be gr8,0
Cooper 's been busy today  HTTPURL,1
"@USER oh brother , the bar for journalism is very high these days  @USER why do you follow such retards ?",1
@USER Probably a Nigerian . ,1
Happy Monday !  Hate mondays .,1
"Christmas shopping take 2 , the weekends attempt was a waste of time so lets try again #CantWait ",1
"I love seeing a guy go 50 and texting in a school zone , #soproud  #gpabdrivers",1
@USER @USER Too Sad ...  LOCAL NOW !,1
Smh never knew something could be 80 % halal ... Been muslim my whole life but somehow i 've learned something new i guess ,1
also sick names ,1
I love the hypocrisy of the holidays . ,1
@USER ahh ... the hill . I seem to remember ( sort of ) mud sliding down that hill at many a Buffet / Steve Miller concert . #GoodTimes,0
"HTTPURL #GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-leg , …",0
You decide to go on vacation without me sleep ? Reaaaal nice . #considerate  :unamused_face: :zzz:,1
it was  RT @USER @USER how is that a spoiler alert ? Have n't so called ' experts ' predicted him as being the winner ?,0
@USER you are sleeping ? Wake up the next AC game has been leaked ! ! ! #ACVictory HTTPURL,0
"@USER : @USER : Me and Cam Newton will be engaged by the end of this year just wait on it lmao "" BYYER FOOLISHA "" < < good night",0
Such  . You still have to #praisehim ;),1
Can I get an AMEN ? ? ! HTTPURL,0
"@USER @USER not playing out in the provinces like , oh , Mississippi . ",1
@USER @USER @USER @USER awesome ! :),0
"I should n't lose a full day of work because of system updates , but it happened yesterday . #fuckingwindows",0
FOR SHAME .. THIRD TIME ... Pregnant Duchess wears designer dress for the THIRD time in New York HTTPURL via @USER ,1
"Being publicly called a "" heartless arsehole "" for going about my day as usual . ",1
@USER time to hit the books then ,1
Double standards are always a fun thing ,1
 @USER Speakeasy HTTPURL,0
"The feeling you get , when you just wanna flip the table and screw the finals .",0
Session at the local #1stPhoto #rektek #bmx #lookMamNoHands  #flying #fallingWithStyle HTTPURL,0
Tonight 's family bonding presents a dark quite house playing Marco Polo with a side of nerf guns #lovemyfam,0
 It 's a comforting thought : every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms,1
"hit 1000 follower on instagram , ive officially made it in life ",1
Good thing I 'm scared of clowns and my kindergarten teacher was dressed as one today . :expressionless_face: ,1
So glad all that voting was put to good use ! ,1
So nice to have a final before the sun is even up :smiling_face_with_smiling_eyes: ,1
"Aww I 've just seen the pictures of @USER from today , hows recovery going ? #getwellsoon",0
loyalty vs . self protection loyalty vs . self protection loyalty vs . self protection loyalty vs . self protection,0
Absolutely love being harassed by a group of twatty adolescents on a late night shop ,1
@USER because it 's much more important to unilaterally remove restrictions on oil and gas sector . ,1
@USER @USER But it 's not a time capsule ! It ' current in time,0
@USER ill see if I can :winking_face:,0
can you imagine being in high school today with a delusional dad making a fool of himself on the internet @USER,0
All I wanted was to see you,0
@USER Pierce had 34 . What 's wrong with 36 ?,0
"Ceeeeebz work , allow dat ting fam",0
@USER but it has to be fake ! ! Where are all the stars ? ? ,1
#Christmas  #been #the #best @USER West Monkseaton HTTPURL,0
#Analysis - - #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election . HTTPURL via @USER,0
Haha love when I accidentally spray perfume in my eye :person_gesturing_OK: ,1
@USER no u dnt hav to .. bt sme ppl do ... evn whn they do shit .. :-P,0
"It 's so exciting to see snapchats of everybody 's Christmas dinner , wow . ",1
"Watching the move ' Begin Again ' and the verisimilitude is overpowering , it 's like I 'm back in the 90s music business again . ",1
"Um , really @USER ?  hanks #UVA HTTPURL",1
 #Bra #Fitting #Guide #How #diy #crafts | Please RT : HTTPURL HTTPURL,0
@USER #do  #worry . They 're Percey . @USER got the same pair .,0
@USER : DONT SAY ANYTHING JUST RT HTTPURL @USER,0
@USER :  weird HTTPURL @USER,0
Off to search for a Christmas gift for my dad bc procrastination :wrapped_gift:,0
Happy New Year all my Twitter people . Hope you have a happy and successful 2015 ! Lots of love :face_blowing_a_kiss: #2015season #2014sucks,0
The pure #reality of  . HTTPURL,0
I can't even begin to explain my frustration . :unamused_face:,0
"My Twitter account is worth $ 100.20 , according to Social Account Worth Calculator . See how much you 're worth HTTPURL",0
"@USER Todd is love , Todd is life ",1
#bibotour & #champwithin founder @USER on @USER w / dancers Ricky & Gracey #chicago #women,0
Thank God that the wait for an appointment is only until February . ,1
"@USER aww bless ya . Enjoy your break babe , yeah it was great thanks .. Finally recovering from it . How 's Ya tash going ? :face_blowing_a_kiss:",0
@USER make sure you do n't say Christmas ! ! The decorate for the holiday .  #itisachristmastree,1
"I ate too much ... meal , i 'm not even done with desserts !",0
"@USER Nah , I do n't think he says ' f * ck ' enough on that album !  #angryman #oldschool",1
Totally been killing it with my assignments lately  #socollege,1
What a good way to start the New Year .. | ,1
"@USER : If you 're loving this game , we 've got a few desserts you might enjoy . #Turnovers #OREvsFSU even Arby 's is talking smack to FSU",0
Boooooom 2 goals in 2 minutes ! ! ! #ThatsArsenal 4 you,0
 makes you mentally stronger . Which is very effective when dealing with emotional #stress and #fustration . | #funfact #WhatIfISay,0
Still time to enter our @USER planner giveaway courtesy of @USER & @USER HTTPURL #bbloggers #lbloggers,0
"@USER who you calling bottle job I 'll take teeth . Yeah I 'm game mate , at training tonight too , I 'll remember your hat ",1
"That awkward moment when you plane your whole day around your Golf Class , and it gets cancelled ! #stupidrain",0
"You 're any moment , every second , | Every scent and every flower | As a girl .",0
"Where you our #ShamiWitness now ?  | "" @USER : The gunman is also said to be monitoring social media activity #sydneysiege """,1
"@USER what 's the law for parking on a residential street , on the opposite side of the road facing the wrong direction ? #curiosity",0
13 voice mails at work is always lovely ,1
I love when my mornings start off like this . ,1
S / O to the Bengals for sucking it up yesterday . Totally made it worth me staying up 24 hours yesterday and coming to work this am . ,1
