dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix,bert_alea,bert_epi,bert_total,roberta_alea,roberta_epi,roberta_total,bertweet_alea,bertweet_epi,bertweet_total
polarity,"@USER  I 'm really big supporter of #lawenforcement . Like Sheriff Clarke said , it 's all theatrics . #Ferguson @USER",1,0.46640906,0.8164481,0.712495,0.84565085,0.6645934,0.3031719,0.2946492,0.10849314,0.7339438,0.19314304,0.80179036,0.47927964,0.6877211989305291,0.057391333164161104,0.7451125320946902,0.6019270080906216,0.022268717666787775,0.6241957257574093,0.6428276721469546,0.0405848903520693,0.6834125624990239
polarity,San Diego is amazing and I 'm never coming home ,1,0.99537295,0.9968093,0.044083364,0.9716641,0.86988354,0.94138235,0.065026194,0.068557665,0.144681,0.2674364,0.10780441,0.03443379,0.40239363489446356,0.007108690925583052,0.4095023258200466,0.560146723693272,0.16714006631938216,0.7272867900126542,0.6927669365896789,0.1765541312111228,0.8693210678008017
polarity,"Azealia Banks call Iggy "" Igloo Australian "" ... WOOOW an incredible rapper diss another one ",1,0.99378705,0.99413717,0.9934962,0.9854644,0.98838985,0.9889811,0.9692029,0.96957886,0.8174685,0.42232883,0.2782139,0.9304076,0.6677973071954629,0.07274724341443667,0.7405445506098995,0.04793345099358956,1.3100704625825012e-05,0.047946551698215385,0.10175911397783391,9.313171436401845e-05,0.10185224569219793
polarity,Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject ... HTTPURL,1,0.9665981,0.9862769,0.02017926,0.8576588,0.22306976,0.34327972,0.044010613,0.042374525,0.7461471,0.7555856,0.07753608,0.9071515,0.6632728949788713,0.1027523323052417,0.766025227284113,0.6042174556528639,0.15995143078379168,0.7641688864366556,0.4449115960049602,0.016204499507861476,0.4611160955128217
polarity,Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity . ,1,0.9940454,0.99465936,0.9809713,0.9849945,0.9863371,0.9886741,0.8401966,0.9639849,0.97575843,0.9861893,0.923226,0.755376,0.30221973710268857,0.008553103362946665,0.31077284046563525,0.06203792877559431,3.438665450779994e-05,0.06207231543010211,0.21355576428619788,0.0037400497483668768,0.21729581403456474
polarity,"It 's the crackhead uncle of the HBCU family "" @USER : Every HBCU in Alabama looks at Alabama State sideways lmao ! """,0,0.44353834,0.0026401456,0.99335384,0.78246856,0.41029996,0.38905072,0.46853483,0.82060796,0.26659694,0.21582928,0.20582049,0.6775418,0.6419906842109626,0.03818415196543926,0.6801748361764018,0.6869739158570702,0.14035503608704197,0.8273289519441123,0.6921679721240303,0.03054439682221257,0.7227123689462428
polarity,Another day in paradise haha ,1,0.99525404,0.99651223,0.8425054,0.9849318,0.9909087,0.99132884,0.90657294,0.95848334,0.8691495,0.54751503,0.9089654,0.2574786,0.6500216370786673,0.06989861746039518,0.7199202545390625,0.18412903358729,0.004223610510321071,0.18835264409761107,0.16210516820567322,0.0011950737491716746,0.1633002419548449
polarity,Sick on Christmas YAYYYY ,1,0.9958682,0.99603206,0.9931844,0.9894354,0.99053735,0.99088216,0.95938396,0.96342766,0.986405,0.9892334,0.93478495,0.89700043,0.19301383321290436,0.0014728144349688268,0.19448664764787318,0.038557303092490676,7.143165000675055e-06,0.03856444625749135,0.11300832160815058,0.0002167390985940179,0.1132250607067446
polarity,"btw , dummy , 140 limits @USER @USER @USER @USER @USER @USER",0,0.0037981342,0.0021733483,0.12172859,0.083374,0.0134397,0.015435201,0.83452886,0.04205642,0.017415797,0.014072542,0.29759884,0.78596956,0.5917823441773675,0.0989941706105244,0.6907765147878919,0.20658766587435193,0.002662539186297153,0.2092502050606491,0.534846740394104,0.12341537418949455,0.6582621145835985
polarity,marty posts FACTS with PROOF you ? you make shit up @USER @USER @USER @USER,0,0.0046813376,0.0019595472,0.8506861,0.249395,0.04271402,0.041804794,0.9195452,0.7793022,0.44674286,0.09317265,0.28805333,0.30061623,0.5949689756953,0.015794774818944424,0.6107637505142445,0.5897907759266674,0.11992051839881283,0.7097112943254802,0.6872693786711573,0.16533716469116233,0.8526065433623197
polarity,"Obama whisked away to hospital , diagnosed with acid reflux HTTPURL - Wow , that 's some real news . ",1,0.99320143,0.99125624,0.99465984,0.98603594,0.99087185,0.99090827,0.9723455,0.9702818,0.97896427,0.9905392,0.92449164,0.7712632,0.2876794436222526,0.007635261255347112,0.29531470487759975,0.04999370716632599,1.065391544151859e-05,0.050004361081767514,0.0937193450404336,9.634148013532544e-05,0.09381568652056892
polarity,@USER I never study lolz . I 've been working on a presentation thats due tomorrow and I just now started :grinning_face_with_sweat:,0,0.007164444,0.002913422,0.8472951,0.15525405,0.01949667,0.018672802,0.043449055,0.044388715,0.057951957,0.031276833,0.4134935,0.7265139,0.6169306256004723,0.08134514708416768,0.69827577268464,0.5657766917869484,0.12142981385693141,0.6872065056438799,0.1399244659375285,0.0001543789540631781,0.14007884489159167
polarity,@USER I 'm getting to notifications though . I know we up but only by 10 . We playing bad ?,0,0.005432936,0.0017164293,0.35834932,0.03184065,0.016820505,0.017044503,0.084114596,0.06580052,0.0378445,0.021150539,0.5402274,0.046896435,0.44219781641389494,0.047889267742988205,0.4900870841568831,0.3236189890293203,0.02249772205396136,0.3461167110832817,0.1863979285094583,0.0008836586672804519,0.18728158717673876
polarity,Absolutely love waking up to snow ,1,0.99651563,0.9967468,0.9874536,0.9886951,0.99177647,0.99113524,0.9701461,0.9664809,0.985933,0.9911419,0.9336158,0.9664101,0.1372526857394377,0.0005088591190249998,0.1377615448584627,0.044885953122706004,1.8504329884418624e-05,0.044904457452590425,0.09848758709568134,0.00013562275710561882,0.09862320985278696
polarity,I 've changed gazilion times the #java configuration NOT to check for updates . It 's nice that every five minutes asks me for an update ! ,1,0.99370307,0.9952513,0.98848116,0.9841599,0.99152195,0.9909567,0.97140366,0.9721357,0.980909,0.9849659,0.9189316,0.68958545,0.3389261160900159,0.014558553929467963,0.35348467001948386,0.054160591721427814,1.926654321231877e-05,0.054179858264640134,0.09212464058849482,9.487369287201856e-05,0.09221951428136684
polarity,"they do n't sing live , but they sure are hella good looking #smh",0,0.025831394,0.0034894147,0.90054834,0.09961771,0.9395232,0.9883896,0.96707594,0.95941967,0.94006807,0.96233237,0.8157844,0.057104442,0.6160081202786756,0.1382547553667036,0.7542628756453792,0.5702898199720086,0.13915740992358325,0.7094472298955918,0.15632243102036214,0.0003059434666276185,0.15662837448698977
polarity,Normalizing relations with Cuba ? Huh . Get ready for more of this crap . #ThanksObama  HTTPURL #bad,1,0.9734316,0.9544671,0.9256813,0.96353745,0.98832846,0.9898,0.9662743,0.9690957,0.9820811,0.98773324,0.16138436,0.22014956,0.6776361134608369,0.15810033021191347,0.8357364436727504,0.18571670593952952,0.0003176012023842178,0.18603430714191374,0.1042991419176942,0.0001155335848396747,0.10441467550253387
polarity,@USER I just got my tonsils out #lovinglife  .. Good luck ! !,1,0.9836076,0.993054,0.12646013,0.88084525,0.99134225,0.9908593,0.935701,0.927321,0.91242063,0.9833213,0.90392107,0.07775285,0.5935624384198209,0.13816762452463716,0.7317300629444581,0.5666959690930626,0.12987648554708983,0.6965724546401525,0.16377152454904148,0.0008965425262254692,0.16466806707526696
polarity,"Take me to church ... , . ",0,0.9910383,0.99266064,0.5752606,0.98421925,0.08993481,0.029399928,0.24345893,0.5855209,0.1332371,0.04820119,0.6943258,0.8889942,0.686213807039538,0.12847038204554376,0.8146841890850818,0.3552182036621707,0.032153840944639016,0.38737204460680974,0.5476890766244531,0.04655861769485988,0.594247694319313
polarity,@USER Because we need an excuse to pop it open ! My dream is McDonalds and Grand Cru . #ChampagneExcuses,0,0.016201153,0.0027328674,0.9902282,0.876605,0.78552455,0.979455,0.9690104,0.9576547,0.693819,0.93553233,0.5323094,0.7052811,0.5960101811894492,0.02063535210771542,0.6166455332971645,0.691515149535088,0.21505716440980246,0.9065723139448905,0.2716010772481309,0.006351134987386719,0.2779522122355176
polarity,@USER @USER Will probably get to write more about the show by doing so ... ,1,0.9891194,0.9930428,0.98609734,0.9876506,0.97049487,0.2131531,0.9734721,0.8960761,0.0661565,0.039157838,0.582205,0.4736532,0.6024139399251844,0.05803490472824597,0.6604488446534305,0.06064877734797461,6.650696232674912e-06,0.06065542804420728,0.5472472584660865,0.10184828251996991,0.6490955409860564
polarity,"@USER @USER Paul believes Rubby , Webster , Kelly , etc . are bad players based on ' 15 projections . I believe in their upside .",0,0.0053716893,0.0022356105,0.21107739,0.18921117,0.034148186,0.04459965,0.07780022,0.06257622,0.08485989,0.049718004,0.71415,0.23682295,0.5846342068846061,0.07029081356799513,0.6549250204526013,0.32939869362211954,0.009698406577932285,0.33909710020005185,0.21235912633503665,0.00028000571140471275,0.21263913204644136
polarity,"@USER He 's been half paced all season , Henderson would be a bigger loss",0,0.006014687,0.0017985378,0.73475087,0.25786462,0.0247873,0.026355904,0.09976875,0.061312858,0.4226864,0.40019855,0.19098987,0.26107407,0.6259139428628698,0.00927145115199657,0.6351853940148664,0.5624528598258995,0.08904450276558307,0.6514973625914826,0.20741756651210447,0.000940567810632261,0.20835813432273673
polarity,@USER @USER wish I was there . maybe next year . I 'll be the one with the mad socks . no clothes . just socks .,0,0.005395726,0.0015698107,0.9625787,0.13723376,0.25607046,0.12412956,0.64093935,0.18523304,0.02989273,0.019221108,0.081058346,0.08813925,0.21177996900695828,0.0009217596481586731,0.21270172865511694,0.5898042321226962,0.15979576331182804,0.7495999954345243,0.6122080956863999,0.040565289933541825,0.6527733856199417
polarity,"#Aussie #gunman #was  #on terrorist #watch #list , PM #says : SYDNEY – The gunman who took 17 hostages in Sydney ... HTTPURL",0,0.0043191765,0.0026690885,0.22842242,0.03714335,0.020833855,0.014766048,0.093026504,0.06101333,0.018219862,0.007213615,0.23412032,0.9265564,0.6078933268611472,0.1404971840934212,0.7483905109545683,0.2487970101660124,0.008752696057060645,0.25754970622307305,0.1908171495117098,0.0010094587773732378,0.19182660828908304
polarity,@USER Scream this message : We want the security footage ! ! ! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter,0,0.0071855444,0.0033270968,0.10170562,0.02259692,0.49854147,0.0972751,0.10989059,0.08540873,0.09053186,0.046033967,0.24837804,0.8468728,0.6174539562285476,0.10246431466303776,0.7199182708915853,0.14739007700105675,0.0015933930710036325,0.1489834700720604,0.49730796507220876,0.030227636866977207,0.5275356019391859
polarity, is just #one of the many services I offer to #people who ask #stupid questions .,0,0.006101794,0.0022678443,0.037897613,0.009874158,0.2988455,0.525519,0.95750386,0.9605665,0.09981075,0.08339735,0.074307494,0.11466329,0.30952616400970534,0.00023932427922444274,0.3097654882889298,0.07381367346530453,0.00019703465388666946,0.0740107081191912,0.6225692546971414,0.08118581368314867,0.7037550683802901
polarity,"2AM on Christmas Day , and we 're heating up Pizza and Breadsticks . #theboysarebackintown HTTPURL",0,0.014209822,0.001898967,0.027053911,0.011242234,0.049467854,0.05541332,0.2564018,0.15194017,0.57544655,0.2726232,0.09307684,0.8262527,0.686368963643893,0.07897347522842302,0.765342438872316,0.07196090274349348,8.09632079398401e-05,0.07204186595143332,0.38315333665502854,0.00712397600783636,0.3902773126628649
polarity,father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin ,1,0.99382293,0.9878414,0.030124139,0.97668594,0.42510954,0.9786572,0.22719742,0.09407378,0.98450595,0.9588232,0.70136046,0.1333512,0.615444284001547,0.11722631158253251,0.7326705955840795,0.5654785980476807,0.17139817839498625,0.736876776442667,0.6836666636136262,0.11375440155978389,0.79742106517341
polarity,Gotta love a Romanian playing an improvised version of jingle bells in a minor key . Really sets the festive mood . ,1,0.9951822,0.9962198,0.99198204,0.98908806,0.99185705,0.9912901,0.97343373,0.9710594,0.9867186,0.990633,0.92765707,0.94854116,0.1570249884127256,0.0006959337342083191,0.15772092214693392,0.04112255620421652,7.853226600674901e-06,0.0411304094308172,0.0905093419552022,9.412818829144978e-05,0.09060347014349365
polarity,"@USER Even though @USER ' s got more ex-wives than @USER majors , I 'm happy for that washed-up mess ...  ! ! #Blocked",1,0.9813246,0.9828609,0.9864957,0.96404636,0.82342505,0.98517853,0.9670241,0.9656997,0.8890695,0.9818539,0.6882715,0.056321368,0.6450122148867561,0.13028501848448487,0.7752972333712409,0.10312556030704041,7.492560145530004e-05,0.10320048590849572,0.23962344052258908,0.004233607104236827,0.2438570476268259
polarity,I think Apple should make their iCloud service and options a little more confusing . Its really getting good now . ,1,0.992167,0.99565977,0.09543772,0.9814084,0.9886968,0.9910748,0.9623052,0.2208873,0.9220684,0.9729742,0.85976267,0.8067164,0.3457192405607309,0.00394074385719792,0.3496599844179288,0.5438650265034284,0.1499873896998933,0.6938524162033217,0.5129732093628296,0.10837191107535188,0.6213451204381815
polarity,Interviewed a turkey & here 's what he had to say HTTPURL #Thanksgiving,0,0.0035830424,0.0022282307,0.05277513,0.012655872,0.035957742,0.041764393,0.07803163,0.1081149,0.040303025,0.022711841,0.08158849,0.08833394,0.2220813046064173,0.0007586955588039256,0.22284000016522124,0.08939132490939106,0.00042358080178347133,0.08981490571117452,0.24308005837398672,0.0008520806306608392,0.24393213900464755
polarity,It 's always nice when a teacher does n't leave lesson plans for their sub ... ,1,0.9958831,0.9951663,0.9951351,0.9898599,0.9914175,0.99089545,0.97458714,0.9714816,0.97196454,0.9882655,0.9177168,0.9738922,0.15842100355051306,0.0007219775534278002,0.15914298110394084,0.0366212056614346,5.833677119999988e-06,0.0366270393385546,0.08976804699493965,8.33422867695188e-05,0.08985138928170917
polarity,I just love being wide awake at 4am ,1,0.99610436,0.9967577,0.9936568,0.9914807,0.99192363,0.99124724,0.9737723,0.9712009,0.98517215,0.9909731,0.9328882,0.97372663,0.13233534618359657,0.0005148335048069518,0.1328501796884035,0.03410195644443075,4.374584745299991e-06,0.034106331029176054,0.09000584192618306,9.207507476331802e-05,0.09009791700094638
polarity,@USER @USER were not American it 's mum,0,0.0045496956,0.0016648036,0.59029007,0.085572354,0.028833574,0.025334496,0.7433622,0.5647637,0.026140962,0.017133718,0.71581215,0.9093878,0.6793449261360351,0.16109955533121056,0.8404444814672457,0.45670856295917406,0.05987030838007269,0.5165788713392467,0.6414151375106631,0.10226434843228181,0.743679485942945
polarity,@USER yay another outage in less than 8 hours . Keep up the good work ! ,1,0.99402195,0.995656,0.988597,0.98496556,0.9913948,0.9912873,0.9672056,0.9661944,0.9859342,0.98819005,0.9145375,0.9748652,0.14877834394416733,0.0009041738454642189,0.14968251778963154,0.052244828799567544,1.821379666276879e-05,0.05226304259623031,0.10182696026485093,0.00015192459648687498,0.1019788848613378
polarity,Bush ' fully informed ' of CIA methods HTTPURL No ? ? Really ? ? Shocking ... ,1,0.9867682,0.9656699,0.95783865,0.98747605,0.98444885,0.9838614,0.9363984,0.9563012,0.9394607,0.9857124,0.9227011,0.9722635,0.18341595093531443,0.0006314909978468741,0.1840474419331613,0.11895860855815527,0.00016861064442875024,0.11912721920258401,0.15087616870516427,0.0004068689677567198,0.15128303767292098
polarity,And then today was :pile_of_poo: . What a surprise !  #2of6 #6daystretch,1,0.99506986,0.99339724,0.08451569,0.9747216,0.9918717,0.99136955,0.9638365,0.96826744,0.9721878,0.97345227,0.5535399,0.84266037,0.4471219932600152,0.029316786496177732,0.476438779756193,0.5488495647154238,0.1530254224691138,0.7018749871845376,0.10253412416879744,0.0001659247026155194,0.10270004887141296
polarity,About to write my math final really excited  #somethingrandom HTTPURL,1,0.9938339,0.9943445,0.01801676,0.94456637,0.9786119,0.98690027,0.057689693,0.07181337,0.9761367,0.974647,0.07419145,0.054407485,0.6923592712631169,0.207571535422033,0.8999308066851499,0.5754588662847597,0.17305215867833731,0.7485110249630971,0.6920182668693348,0.21071661197784075,0.9027348788471755
polarity,Staying #casual #monday #funday  #ootd #fashion #style #allyouneedisstyle #todayimwearing HTTPURL,1,0.01763938,0.054292887,0.025740659,0.27562186,0.073326625,0.024050094,0.06076276,0.044671457,0.022124175,0.014110289,0.0779875,0.30997357,0.3381739900530025,0.014467195215875684,0.3526411852688782,0.310160934102021,0.01126290180687415,0.3214238359088952,0.20057922337382464,0.0003399460220802214,0.20091916939590487
polarity,At least I woke up feeling a lot better today .. ,1,0.9950707,0.99646664,0.9256929,0.9844013,0.98369426,0.98883957,0.47513577,0.057816025,0.9683168,0.9830988,0.7123962,0.84889466,0.37054228277301515,0.011868624185800675,0.38241090695881585,0.11540910434083704,0.0008456396756966736,0.11625474401653371,0.6608586724640982,0.15129755769115394,0.8121562301552522
